44059,Bay City,WI
57046,Scroggins,TX
49444,Orland,IN
55619,Coloma,WI
53560,Newborn,GA
47066,Perrinton,MI
25511,Larimore,ND
50203,Kooskia,ID
22928,Upton,WY
25116,Higbee,MO
28575,Enfield,ME
45495,Grady,AR
52458,Hazel,KY
14224,Union,WA
31437,Endeavor,WI
138310,Fairmont,IL
22364,Rocky Mount,MO
55943,Dickeyville,WI
19569,New Augusta,MS
14156,Tom Bean,TX
7219,Springer,NM
32171,Islandton,SC
23487,Andrew,IA
12556,Marcola,OR
14126,Thomson,IL
54686,Thomasville,AL
5386,Town Of Keene,NY
399062,Franklin,NY
6268,Oak Park,IL
31908,Hailey,ID
8480,Gem Lake,MN
54772,Twin Valley,MN
44805,Crockett,VA
12003,Hugo,CO
42837,Plains,TX
35751,Montrose,MO
16489,Chula,GA
36272,Santa Anna,TX
44911,Deputy,IN
25769,Martin,OH
26162,Norborne,MO
45168,Enid,MS
22398,Newellton,LA
7948,Williamsport,TN
44732,Conover,WI
48350,Waterford,MS
53748,Orleans,MI
43663,Pennock,MN
3769,Bowling Green,MO
49818,Salisbury,PA
53452,Mountain Ranch,CA
14517,Wells,NV
19912,Perryville,KY
16015,Victor,IA
171753,Bel-Nor,MO
45965,Jonesville,NC
177200,McCool,MS
9654,Jarreau,LA
39411,Leslie,GA
9999,Carrsville,VA
43401,Hickory Corners,MI
44781,Cove,OR
53879,Phippsburg,ME
37697,Callisburg,TX
16923,Bayfield,WI
40703,Saint Joseph,LA
158422,Fairplay,MD
46182,Lawsonville,NC
26878,Russell,MA
30496,Blue Hill,NE
23027,Town Of Humphrey,NY
30857,Chester,MA
44998,Dundee,MS
34757,West Point,CA
19479,Moulton,IA
18547,Herminie,PA
32799,Medford,OK
50940,Beech Grove,AR
6690,Raymond,NE
29277,Steinhatchee,FL
168978,Wallace,MI
38693,Gillett,AR
7965,Winchester,KS
44926,Dexter,KY
8584,Granite,OK
33383,Pennville,IN
14167,Tower,MN
46042,Kingsland,AR
8207,Brinson,GA
24136,Clyde,KS
29264,Whitelaw,WI
20117,Red Cloud,NE
398817,Mt Vernon,ME
34240,Taylor,AR
47362,Rhoadesville,VA
16893,Barnsdall,OK
44255,Bonfield,IL
16845,Aurelia,IA
21441,Coolidge,TX
21175,Watersmeet,MI
38407,Entiat,WA
20631,Star City,WV
16696,Akron,MI
12426,Lombard,IL
51147,Bristow,IN
31883,Grove City,MN
38226,Downey,ID
45554,Greenbush,MN
16202,Saint David,AZ
5885,Meadowlakes,TX
28361,Bee Spring,KY
22253,Randolph,MN
45652,Hardin,IL
25286,Jackson Center,OH
50545,Okeene,OK
11163,Dublin,NH
7763,Warren,CT
55932,Inyokern,CA
14099,Tavernier,FL
50278,Kaiser,MO
43967,Athelstane,WI
52549,Holly,CO
16755,Amboy,MN
19490,Mount Gretna Heights,PA
13507,Riceville,IA
28468,Eatons Neck,NY
13068,Oakfield,TN
38349,Elgin,NE
32677,Mantoloking,NJ
46961,Palermo,ME
15517,Ophir,CO
54453,Sodus,MI
41569,Washington,ME
24669,Fairview,MO
11526,Franklin,VT
43861,Allons,TN
43246,Smartsville,CA
53094,Lyons,OH
13799,Sharps Chapel,TN
50066,Six Lakes,MI
28584,Glide,OR
38478,Fairmount,IL
43957,Ashfield,MA
39334,Laketon,IN
34851,Williford,AR
47397,River Hills,WI
35105,Assumption,IL
29822,Lowman,ID
46864,Ogema,MN
18971,Leakey,TX
35273,Cobbtown,GA
32678,Mantua,UT
30043,Scotts Mills,OR
15335,Graysville,TN
39310,Lacoochee,FL
52643,Irma,WI
16374,Larwill,IN
40741,Sand City,CA
46196,Lebo,KS
29080,Peru,NE
46964,Pall Mall,TN
55023,Wallsburg,UT
13815,Sherburn,MN
56049,Jonesburg,MO
25883,Midland,OH
44748,Copemish,MI
31074,Coupland,TX
10361,Benzonia,MI
398675,Waterford,VT
50902,Bayou Vista,TX
35587,Indian Creek,IL
16222,Saint Mary,MO
45115,Eldon,IA
29407,Villisca,IA
5959,Milledgeville,IL
9066,North Creek,NY
35578,Fair Oaks,IN
14717,Woodstock,OH
27804,Wauzeka,WI
5562,Laurel Bloomery,TN
12451,Lostine,OR
33279,Town Of Otselic,NY
27300,Stroudsburg,PA
21113,Viola,AR
48303,Wales,WI
13987,Stantonville,TN
15957,Sandwich,NH
26217,Northwood,ND
29490,Warrensburg,IL
29476,Shellsburg,IA
34673,Waterford,ME
54343,Scott,AR
26494,Pilot Rock,OR
15417,Drake,CO
55295,Zephyr Cove,NV
42046,Adair,IA
24070,Chittenden,VT
48971,Bertha,MN
42633,Ravia,OK
51182,Buffalo,OK
205599,McCord,OK
46893,Olympia Heights,FL
47648,Sharon,VT
56366,Meredosia,IL
47590,Scales Mound,IL
14800,Cotter,AR
18812,Kemp,TX
18119,Fleming,GA
24343,Deerfield,MI
30421,Bennett,NC
28506,Garland,UT
22654,Sasser,GA
41068,Stillmore,GA
397877,Amboy,NY
51446,Clearbrook,MN
32617,Mabel,MN
13805,Shelbiana,KY
11369,Everton,MO
24366,Denver,IN
55236,Winifred,MT
16299,Hume,MO
32824,Mershon,GA
53862,Perrysville,IN
28559,Homer,NE
21071,Viborg,SD
47791,Spickard,MO
33313,Palouse,WA
33353,Patton,TX
6289,Ogden,IL
23070,Lake Tomahawk,WI
14447,Waldron,MI
36399,Tidioute,PA
16814,Arvada,WY
8499,Elmer City,WA
51509,Comstock,WI
37444,Black Rock,AR
40675,Sabula,IA
38177,Dellroy,OH
395842,Burke,VT
255379,Chesapeake,WV
38100,Cuba,AL
14840,Cedar Grove,WI
38472,Fairfield Bay,AR
30065,West Chesterfield,NH
7070,Sidney,MI
52625,Indialantic,FL
39913,Mulberry Grove,IL
49262,Dixons Mills,AL
31278,Dundas,MN
190473,Victory Gardens,NJ
5488,Lake City,TX
19985,Pleasant Hill,IL
31464,Eugene,MO
37201,Ashley,IN
12290,Lakeside,TX
18237,Galva,KS
32726,Martinsville,OH
34671,Waterbury,CT
53111,Maiden Rock,WI
7319,Sundown,TX
47566,Sangerville,ME
9842,Town Of Dickinson,NY
46074,Kurtistown,HI
50890,Battletown,KY
32365,Laflin,PA
27764,Wappapello,MO
47536,Salisbury,NH
34697,Weatherby Lake,MO
13128,Orrville,AL
41817,Young,AZ
24898,Golden City,MO
40475,Quantico,MD
29113,Pierce,CO
36761,Strunk,KY
24473,Earth,TX
49799,Springfield,AR
54037,Quincy,IN
46273,Livermore,KY
34883,Winter Park,CO
28398,Almyra,AR
5318,Jamestown,SC
55356,Cavendish,VT
133734,Bertram,IA
7997,Woodburn,KY
31355,Echo,OR
7188,Southwest Madison Township,PA
19343,Mico,TX
11582,Garrett,PA
21400,Wymore,NE
36321,Symsonia,KY
48389,Welcome,MN
39384,Lead Hill,AR
237112,Riomedina,TX
56856,Tyndall,SD
10876,Cloverport,KY
12885,Mulberry,KS
36001,McCaysville,GA
9728,Town Of Cameron,NY
17525,Collins,OH
27428,Tiskilwa,IL
20634,Starks,LA
16805,Armstrong,IA
16365,Shoshoni,WY
35405,Hi Hat,KY
26480,Phoenix,IL
9450,Rowesville,SC
10480,Bodfish,CA
13801,Shattuck,OK
49037,Edgar Springs,MO
35001,Angelus Oaks,CA
7298,Suches,GA
23007,St. John,KS
36011,Newell,IA
48949,Commodore,PA
5230,Hudson,ME
6800,Rochester,VT
56920,Lobelville,TN
54356,Secretary,MD
20658,Stewart,TN
29153,Norway,IA
28719,Faucett,MO
39630,Marianna,PA
35435,Hixton,WI
122555,Kent Acres,DE
215908,Spring Ridge,PA
12579,Marrero,LA
24265,Crestview,FL
48433,West Monroe,LA
39834,Monroe,MI
15647,New Boston,IL
10534,Brant,MI
51398,Chireno,TX
398092,Portage,MI
26315,Orchard City,CO
396535,Country Club,MO
28455,Henley,MO
18485,Hartford,TN
30097,Beckemeyer,IL
11670,Grand Meadow,MN
3923,Cadiz,OH
4333,Deford,MI
34808,White,SD
4741,Fontana,WI
396926,Milo,ME
55465,Cross Lake,MN
29955,Fancy Farm,KY
30926,Clayton,OK
56464,Lonsdale,AR
42635,Raymondville,MO
56905,Tippecanoe,OH
36135,Pocasset,OK
50888,Batson,TX
30486,Blandinsville,IL
11585,Gauley Bridge,WV
44875,De Soto,WI
36082,Lexington,OK
25661,Lowell,OR
55823,Glendale,OR
18393,Greenwood,NE
26395,Parkers Prairie,MN
399073,Wayne,NY
35611,Greenbush,ME
234772,Lakeside,TX
32446,Laurium,MI
57195,Ellison Bay,WI
28459,Keyport,WA
22950,Princeton,MO
23855,Brownfield,ME
44307,Bridgewater,NH
824031,Middlesex,NY
15777,Merrimac,WI
42074,Coleville,CA
54130,Richlandtown,PA
29531,Rudolph,OH
8719,Jenkinsburg,GA
15970,Valley Farms,AZ
10182,Asbury,IA
40435,Presque Isle,MI
57169,Dunnville,KY
28315,Cusseta,AL
30220,Andersonville,GA
47799,Spring Lake,UT
44893,Delcambre,LA
31638,Franklin,ME
11905,Hill City,MN
8704,Drayden,MD
16074,Temperanceville,VA
51907,Enderlin,ND
41565,Warson Woods,MO
47496,Sabillasville,MD
20662,Stillwater,PA
3975,Carlsbad,CA
398103,Center,WI
18789,Kaleva,MI
40762,Saratoga,TX
30579,Bremen,KY
35129,Au Gres,MI
16341,Otis,MA
15660,Pawnee City,NE
48721,Chadwick,IL
13303,Pine Ridge,SC
9950,Lincoln,VT
24157,Colfax,IN
21846,Hiawatha,KS
37147,Annawan,IL
48340,Washburn,IL
42438,Ivanhoe,VA
16176,Russells Point,OH
254727,Wind Point,WI
24783,Franconia,NH
36012,Newfield,ME
26621,Prescott,WA
23867,Buckeye Lake,OH
6881,Saint Anne,IL
27669,Venus,FL
24105,Clear Lake Shores,TX
396814,Devens,MA
398888,Boothbay Harbor,ME
102155,Diamond Ridge,AK
42676,Parksville,KY
39004,Hillsdale,IL
50691,Alma Center,WI
241008,West Mountain,UT
31865,Greenwald,MN
6689,Rawson,OH
32849,Midland,MD
52740,Kelso,TN
13262,Peru,ME
36867,Deer Trail,CO
47325,Reeds,MO
397812,Greenwood Township,PA
36537,Salcha,AK
15162,Fruitland,UT
43997,Avant,OK
5511,Lake View,IA
12249,Laddonia,MO
46927,Osceola,MO
9735,Los Molinos,CA
41550,Walton,WV
395420,Park Hall,MD
43949,Artie,WV
33101,Newbern,AL
27280,Stockwell,IN
7336,Sutton,AK
40238,Pantego,NC
30534,Boons Camp,KY
134925,Dallas,IA
31238,Dixon Springs,TN
12749,Milo,IA
21468,Cotopaxi,CO
30308,Avis,PA
27673,Vergas,MN
233950,Hebron,TX
18336,Gore,OK
8210,Christoval,TX
15433,Jeffersonton,VA
3802,Brewster,MN
4675,Fall Creek,OR
50782,Astoria,IL
6411,Parker,ID
52918,Lebanon,IL
33297,Ozone,AR
8476,Elgin,IA
52196,Georgetown,CO
174813,Saint George,MO
45091,Edwards,MO
49111,Knoxville,PA
10909,Collbran,CO
35140,Bratenahl,OH
42116,Calverton Park,MO
397445,Enosburg,VT
47908,Sunbury,NC
30036,Salome,AZ
3914,Butterfield,MO
35079,Arrington,VA
52764,Keuka Park,NY
51800,East Machias,ME
55959,Jack,AL
23743,Bloomington Springs,TN
39615,Mapleton,ME
33350,Pateros,WA
26014,Mount Pleasant,UT
28902,Purgitsville,WV
39679,Maybrook,NY
18002,Ernul,NC
23881,Bulan,KY
14897,Delta,UT
178224,Vaughan,MS
56146,Ramsey,IN
9314,Vesuvius,VA
28536,Holliday,TX
10020,Caldwell,OH
44802,Crestone,CO
4765,Fort Defiance,VA
42433,Grygla,MN
10039,Adamstown,PA
17233,Burkeville,TX
21518,Argyle,MN
18640,Howe,TX
10953,Cornish,ME
22451,Pinola,MS
43030,Vallonia,IN
14814,Bloomington,WI
29273,Stapleton,GA
20824,Tonica,IL
16892,Barneveld,NY
15391,Dortches,NC
48796,Christiansburg,OH
44505,Cedar Point,NC
50997,Big Lake,AK
10448,Blooming Grove,TX
29691,Llano,TX
44375,Burlington,WV
12717,Mifflin,PA
397709,Utica,WI
31230,Dingess,WV
27937,Whitleyville,TN
16729,Alma,CO
54236,Royalston,MA
55793,Elmer,LA
11123,Dixie,WV
31244,Donald,OR
35690,Jemez Pueblo,NM
31265,Drakesville,IA
15432,Hankinson,ND
42238,Georgetown,MS
40231,Palmer Lake,CO
395927,Windsor,OH
9423,Toomsboro,GA
21391,Worthville,KY
44880,Decker,IN
26962,Sandyville,WV
172809,Flint Hill,MO
45509,Grand Ridge,IL
46859,Odebolt,IA
35831,Malin,OR
23579,Baker,WV
17954,Elkwood,VA
26695,Ravenna,TX
10383,Beryl,UT
36005,McGrady,NC
35181,Axtell,NE
398422,Au Sable,MI
20856,Tucker,AR
47917,Susan,VA
23170,Crofton,NE
48806,Dawson,TX
129530,Isle of Hope,GA
31583,Foley,MN
4875,Genoa,WV
49004,French Camp,MS
21706,Beaver Meadows,PA
5982,Minier,IL
50354,Cartersville,VA
46104,Lake George,CO
26711,Redfield,IA
32929,Monterey,VA
24632,Evening Shade,AR
29735,Natural Bridge Station,VA
44363,Buena Vista,TN
57335,Dana,IN
37330,Bean Station,TN
43124,Seven Points,TX
12996,Norfork,AR
15017,Addison,VT
3915,Buxton,NC
23510,Arcadia,MO
30717,Camp Wood,TX
49497,Raymond,CA
48230,Verden,OK
45997,Kelford,NC
32384,Lake Kiowa,TX
27961,Willow Wood,OH
24786,Frankfort,KS
39035,Honoraville,AL
40985,South Salem,OH
57243,Forest Heights,MD
36018,Ney,OH
29144,Lincoln,MI
32995,Mountain,WI
5381,Kearny,AZ
36922,Freedom,NH
16958,Belgrade,MO
54401,Shipman,VA
56238,Pasadena Hills,MO
16453,Biron,WI
50879,Baskin,LA
46219,Lena,IL
20048,Prairie,MS
20692,Strong,ME
53151,Maple Bluff,WI
22268,Nags Head,NC
55436,Delavan,IL
3322,Addy,WA
4310,Dayton,IA
28170,Cowarts,AL
52200,Geraldine,AL
43975,Atlanta,MO
30452,Beverly Hills,TX
57168,Dugspur,VA
31802,Gordon,TX
16245,Wetmore,CO
55444,Dennis,MS
23181,Carrabelle,FL
28530,Georgetown,ME
38560,Town Of Forestburgh,NY
22866,Soulsbyville,CA
9812,Deer Creek,IL
10284,Bayou La Batre,AL
34556,Vicco,KY
51366,Chauncey,OH
28348,Cobb,CA
10670,Calvert,TX
56413,Norwood,LA
29682,Hampton,FL
42705,Paulding,OH
21634,Brookside Village,TX
27730,Wabeno,WI
28866,Princeton,KS
57056,Cabin Creek,WV
126880,Arcade,GA
13177,Panorama Village,TX
33611,Redington Beach,FL
40458,Prue,OK
18870,La Crosse,IN
33016,Murray,IA
398885,Holland,WI
15170,Hickman,TN
5134,Hermleigh,TX
397873,Danby,VT
35593,Laurel,MD
21048,Vansant,VA
47321,Reddick,IL
20825,Toone,TN
170398,Long Beach,MN
30023,Nellysford,VA
55243,Winter,WI
44112,Belleville,AR
22710,Viola,WI
6190,Newington,GA
17144,Branchport,NY
27470,Trimble,MO
47233,Pretty Prairie,KS
25256,Inverness,MS
22979,Green Camp,OH
48642,Bird Island,MN
14928,Aurora,NY
12833,Morning Sun,IA
53058,Lowry City,MO
21221,West Easton,PA
30811,Centertown,KY
57083,Center Point,TX
39047,Hortonville,WI
25141,Hinton,VA
48852,Barry,TX
22262,Mangham,LA
12198,Kimmell,IN
56084,Montrose,SD
32868,Millport,NY
20509,Sioux Rapids,IA
37378,Benld,IL
16609,Lexa,AR
35394,Eastport,ME
31065,Cottage City,MD
25572,Lewisville,OH
4547,Elizabeth,AR
51217,Byron,WY
57186,Frankford,MO
8908,Robert,LA
54187,Rockaway Beach,OR
17046,Blackduck,MN
12417,Loami,IL
56653,Searsmont,ME
399234,Cicero,WI
45487,Gordonville,TX
29359,Wingina,VA
34916,Worthing,SD
14124,Thomasboro,IL
50337,Saint Edward,NE
34403,Upsala,MN
44853,Dana,KY
49704,Lidgerwood,ND
40369,Pleasant Hill,OH
53784,Pala,CA
10244,Bally,PA
8239,Desha,AR
55715,Hernandez,NM
25678,Luna Pier,MI
45076,Eden,VT
34012,Sleepy Eye,MN
47301,Raywick,KY
13342,Pocahontas,TN
29447,Shabbona,IL
56257,Mauriceville,TX
396028,Grand Encampment,WY
6506,Pine Grove,LA
3585,Beatty,NV
34106,Spruce Hill Township,PA
32321,Kipton,OH
17675,Cygnet,OH
17409,Chelsea,VT
29101,Rio Grande,OH
4153,Coffee City,TX
21072,Vickery,OH
19167,Malvern,AL
54259,Sacramento,KY
22845,Trezevant,TN
24921,Grandfield,OK
51638,Dalton,MN
51361,Chase,MI
39568,Madison,KS
53995,Prairie du Rocher,IL
201399,Hunter,OH
31149,Custer,KY
398460,Fremont,NY
22232,Otterbein,IN
34820,White Sulphur Springs,MT
39247,Kinde,MI
16533,Enosburg Falls,VT
57057,Cambridge City,IN
6994,Sears,MI
5970,Millwood,GA
10945,Corapeake,NC
17651,Culdesac,ID
39523,Love Valley,NC
398756,Rush Township,PA
43225,Trego,WI
49578,Richgrove,CA
54278,Saint Paul,OR
47422,Rock Port,MO
123481,Asbury Lake,FL
6727,Renner,SD
25503,Langsville,OH
397458,Town of Pike,NY
11819,Harrison,ID
36956,Rhodes,MI
18121,Fletcher,VT
19780,Osage,IA
205086,Fair Oaks,OK
50411,Murtaugh,ID
49533,Natural Bridge,VA
44138,Bergheim,TX
3399,Amo,IN
22658,Summers,AR
52126,French Village,MO
23106,Carney,OK
9660,Treynor,IA
150387,Wellington,KY
12570,Markham,TX
51191,Burlington,IL
27137,Snelling,CA
107941,Black Springs,AR
49512,Palisade,MN
36698,Sedalia,KY
398410,Waverly,NY
34547,Vernon,MI
49872,Wilmer,TX
43234,Waverly,MO
38051,Cowley,WY
4573,Elmore,VT
17945,Elida,OH
9554,Milbridge,ME
35642,Groveoak,AL
48459,Westview,KY
26340,Otisco,IN
44320,Broaddus,TX
28894,Oppelo,AR
39909,Mountain View,OK
396093,Greater Galesburg,MI
35146,Chetopa,KS
29797,Lewiston Woodville,NC
20714,Summit Point,WV
45240,Farmington,MS
55075,Weeping Water,NE
24203,Cooperstown,PA
49041,Fruitvale,TX
19248,Mayking,KY
9468,Troy,VT
8149,Arlington,AZ
41292,Troy,NY
34601,Viola,IL
50285,Trivoli,IL
22303,Parks,AZ
11165,Duck River,TN
35631,Fayette,IA
23338,Sloan,IA
5116,Helen,GA
45726,Hermosa,SD
30876,Chilhowee,MO
28820,Hanover,WV
35023,Casnovia,MI
9736,Lower Augusta Township,PA
4114,Clarksville,IA
25195,Houstonia,MO
7674,Verdigre,NE
29181,Noxon,MT
8936,Red Oak,OK
36701,Sheldon,MO
46705,New Boston,OH
20472,Shirleysburg,PA
35551,Lake Benton,MN
8507,Glasco,NY
8269,Culbertson,NE
29645,Ghent,WV
51424,Claremont,MN
37498,Boone,CO
50980,Bernard,IA
54580,Stoutland,MO
57014,Puposky,MN
52215,Gladbrook,IA
51312,Cecil-Bishop,PA
57319,Wolcott,VT
43265,Ruthven,IA
20669,Stonefort,IL
39301,La Honda,CA
19722,Oakland,KY
40849,Shannon Hills,AR
16639,Whittemore,MI
9784,Valier,MT
10956,Cornwall,CT
14995,Cutler,IN
398838,Reed Township,PA
36365,Wall,SD
44844,Daleville,VA
41276,Tremont,MS
230996,Annetta North,TX
15672,Mascotte,FL
6023,Montfort,WI
7410,Thompsons,TX
23842,Brookfield,VT
22618,Williamsfield,OH
13604,Rosston,AR
38421,Essex,IA
33903,Seaboard,NC
396566,Dewey-Humboldt,AZ
32668,Mannsville,OK
43261,Wenona,IL
13087,Oceana,WV
41151,Swifton,AR
52317,Green Pond,SC
41540,Walden,CO
29294,Stewart,OH
33617,Register,GA
396594,Sand Hill,OK
4193,Concord,VT
37056,Addis,LA
21751,Allerton,IA
49712,Northport,ME
40690,Saint Clair,MN
28919,Osceola,NE
56269,Pelham,MA
17787,Dixmont,ME
10052,Ainsworth,IA
39186,Kanawha,IA
50987,Bessemer,PA
6704,Red House,VA
42306,Leesport,PA
399277,Nepeuskun,WI
53309,Midland City,AL
48842,Claycomo,MO
17326,Cartwright,OK
10378,Berrien Springs,MI
41214,Thayer,KS
30697,Callao,MO
20703,Sulphur Rock,AR
6870,Russellville,OH
36439,Rose Creek,MN
398166,Carrollton,NY
35504,Emerson,NE
45380,Gage,OK
109121,Highfill,AR
8208,Chimayo,NM
12058,Irasburg,VT
16181,Soper,OK
46323,Louviers,CO
42441,Dorset,OH
272410,Town Of Napoli,NY
21942,Le Roy,WV
22008,Granville,WV
14094,Tate,GA
17257,Cairo,MO
28412,Bertrand,NE
7406,Thomaston,AL
36155,Milton,IN
20110,Rayle,GA
31520,Faith,SD
22520,Porterdale,GA
54408,Shoreham,VT
397808,St Clair Township,PA
50185,Zanesfield,OH
33259,Orrick,MO
35316,Camden,MO
44629,Clayville,NY
49751,Mill Creek,PA
20084,Quebeck,TN
210709,Fort Indiantown Gap,PA
25865,Merrillan,WI
399276,Newark,WI
194047,Country Knolls,NY
28248,Avery,TX
53685,Ogema,WI
30741,Cape Carteret,NC
5420,Kiel,WI
17111,Bon Wier,TX
25265,Iron River,MI
23795,Boyden,IA
6629,Printer,KY
15556,Macomb,OK
397282,Fairfield Township,PA
11338,Eskridge,KS
51194,Burlison,TN
29976,Pendleton,NC
28805,Hanley Hills,MO
11552,Frost,TX
46078,La Blanca,TX
52704,Jonesport,ME
53722,Oneida,IL
30846,Chattaroy,WV
56953,Atlanta,LA
42625,Pachuta,MS
31649,Fredericksburg,IN
25439,Kure Beach,NC
41148,Swanville,ME
54987,Virgil,IL
29035,Martell,NE
20278,Rushsylvania,OH
36636,Hydes,MD
3600,Beggs,OK
41713,Williams Bay,WI
30094,Bath Springs,TN
23301,Petersburg,TX
28475,Gadsden,TN
48377,Weber City,VA
19375,Mililani,HI
44490,Catonsville,MD
9295,Scandinavia,WI
53255,Meherrin,VA
4575,Elnora,IN
40662,Rumney,NH
47278,Ranchester,WY
13162,Palatine Bridge,NY
15459,Hardin,MO
51413,Cissna Park,IL
21063,Vernalis,CA
33689,Rives,TN
20530,Smithville,GA
47281,Randall,MN
47079,Pewamo,MI
40428,Prairie Farm,WI
43130,Taylor,WI
13941,Southwest Harbor,ME
29853,Vida,OR
397938,Wolf River,WI
50812,Avera,GA
48986,Haysi,VA
18852,Knapp,WI
34515,Valhermoso Springs,AL
9178,Mohawk,MI
4501,Easton,ME
6754,Richville,NY
10529,Brandon,MN
23871,Buckland,OH
18797,Karlstad,MN
46915,Orford,NH
41354,Upperville,VA
25735,Mannsville,NY
17843,Duxbury,VT
45120,Elgin,AZ
15535,Machipongo,VA
28906,Lyman,WA
17417,Cherrylog,GA
17605,Cove,AR
6171,New Plymouth,OH
11770,Hackberry,LA
4081,Chesterville,ME
3661,Bevier,MO
37682,Byromville,GA
26235,Nutrioso,AZ
6808,Rockledge,GA
24381,Diamond,IL
45079,Edgemont,AR
32854,Midwest,WY
9075,Pittsburg,IL
40271,Pathfork,KY
133450,Puako,HI
23218,Ector,TX
272644,Sandyston Township,NJ
4442,Dupont,IN
33081,New Madrid,MO
27281,Stoddard,NH
3748,Booker,TX
16820,Ashkum,IL
397065,Southampton Township,PA
43647,Flat Top,WV
56292,Pepin,WI
54418,Siloam,NC
23561,Avon,IL
44859,Darden,TN
9155,Longport,NJ
202158,Midway,OH
38891,Hardy,KY
53167,Marlboro,VT
32230,Jim Falls,WI
35210,Bryant,WI
29109,Melrose,MN
49567,New Concord,KY
27404,Theresa,WI
15312,Exeter,MO
29632,West Yellowstone,MT
33812,Saint Landry,LA
397958,Greenwood Township,PA
45548,Green Bay,WI
48474,White City,OR
49145,Glenbrook,NV
169878,Forada,MN
9461,Smithville,AR
35278,Agra,OK
39562,Macdoel,CA
8021,Wykoff,MN
30947,Clintondale,NY
34130,Stella,MO
42916,Okarche,OK
26292,Olds,IA
46638,Mount Nebo,WV
53447,Mountain Home,UT
37892,Clark,MO
36187,Prather,CA
11470,Ford,VA
54588,Strawberry,AR
56601,Saulsbury,TN
41809,Yates City,IL
23225,Orlinda,TN
10923,Combine,TX
29566,Sonoita,AZ
5370,Kahuku,HI
24874,Glenbeulah,WI
215350,Sand Hill,PA
237226,Roman Forest,TX
44484,Catharpin,VA
11356,Euharlee,GA
54612,Summerland Key,FL
29055,Pena Blanca,NM
37571,Bridport,VT
15140,Henrico,NC
14492,Waterman,IL
44404,Caliente,CA
39293,Kress,TX
23065,Bolton,VT
28373,Collins,GA
43476,Singer,LA
202159,Mifflin,OH
26792,Rociada,NM
36105,Pleasant Plains,AR
4096,Chunky,MS
6708,Town Of Redfield,NY
45095,Effie,LA
22862,Somerville,IN
5793,Maple,WI
25381,Kensett,AR
53524,New Castle,VA
51325,Celestine,IN
180255,Barker Heights,NC
11757,Gumspring,VA
56372,North Fairfield,OH
45170,Ennice,NC
53831,Pawlet,VT
47793,Spiro,OK
397715,Juniata Township,PA
17296,Capon Bridge,WV
42023,Buchanan Dam,TX
50478,Pescadero,CA
34352,Turbett Township,PA
17270,Camp Point,IL
34657,Warrens,WI
4080,Chesterfield,MA
6684,Ransom,KY
48042,Tripoli,WI
48712,Bolivar,PA
54558,Stewardson,IL
19878,Paw Paw,IL
170185,Iron,MN
41013,Splendora,TX
5392,Kenduskeag,ME
52953,Lewistown,OH
42154,Kelley,IA
53548,New Philadelphia,PA
4930,Goldvein,VA
45010,Dupont,OH
31261,Dowell,MD
27433,Tombstone,AZ
9321,Wrightsville Beach,NC
33156,North Lawrence,NY
49416,Ontario,WI
17661,Currie,MN
25986,Morris,GA
28120,Cottage Grove,TN
21563,Dennison,MN
27194,Southern Shores,NC
175343,Velda Village,MO
26277,Ohio,IL
31690,Gallipolis Ferry,WV
31144,Curtis,NE
46506,Mercer,WI
25866,Merrionette Park,IL
51445,Clear Fork,WV
19901,Penobscot,ME
50124,Tunbridge,VT
53407,Moravia,IA
8500,Elmore City,OK
43353,Quasqueton,IA
10932,Connelly Springs,NC
29202,Milton,NC
22438,Lewis,IN
24776,Fowler,OH
31153,Cypress Inn,TN
8216,Dawson,IL
35041,Arcadia,OH
38979,Hickory Grove,SC
3972,Carlin,NV
43352,Princeville,NC
22328,Pattonsburg,MO
48897,Burlington,ND
11609,Glade Valley,NC
23309,Louise,TX
55017,Walker,IA
53938,Plymouth,ME
30529,Boomer,NC
28114,Cordova,IL
36939,Town Of Ischua,NY
8923,Nauvoo,IL
11477,Forest Ranch,CA
29803,Sterling,AK
39983,New Marshfield,OH
24827,Galliano,LA
23269,Greenville,CA
52621,Illinois City,IL
38980,Hidden Hills,CA
31126,Croydon,NH
56311,Newhall,IA
28891,Mortons Gap,KY
395702,Centerville,NY
11539,Freetown,IN
27097,Shumway,IL
22374,Newark,MD
45464,Glenwood,MN
33709,Rockford,AL
30693,Calhoun,MO
47006,Paron,AR
44154,Bettsville,OH
23119,Sparks,OK
31239,Dodge,NE
22185,Primghar,IA
18278,Gilboa,OH
32133,Idyllwild,CA
4541,Eldorado,WI
57177,North Redington Beach,FL
398563,Mitchell,WI
52334,Greenwood,SC
11520,Frankfort,KY
45096,Effingham,KS
24443,Dumas,MS
396050,Greencastle,MO
15618,Maple Hill,KS
27660,Van Horne,IA
826186,Waddington,NY
40773,Scanlon,MN
40595,Rock,MI
23015,Mears,MI
6143,New Braintree,MA
49285,Jackson,NH
4154,Coffeen,IL
36349,Wakefield,KS
5257,Idaville,IN
24668,Fairview,MI
396797,Conesville,NY
42669,Paris,AR
52123,Fremont,IA
53455,Mountainair,NM
31282,Dunkirk,OH
22764,Shidler,OK
12257,Lagunitas,CA
48791,Chili,WI
16648,Cecil,AR
37556,Breezy Point,MN
15222,Hoffman,IL
55829,Houston,OH
399117,West Windsor,VT
27667,Varnell,GA
398388,Portage,NY
45375,Fulton,MI
36007,McKenzie,AL
